step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
348,TRANSFER,5770699.01,C822832722,32672.0,0.0,C1830812193,47258.81,5817957.83,0,0
346,PAYMENT,37984.32,C1901775006,0.0,0.0,M1461083770,0.0,0.0,0,0
278,PAYMENT,715.44,C393943254,0.0,0.0,M1335502164,0.0,0.0,0,0
191,CASH_IN,333596.55,C365108167,2565675.39,2899271.93,C719004060,1479450.72,1145854.17,0,0
210,CASH_IN,72085.68,C1201557596,14237858.09,14309943.77,C616179468,802474.89,730389.21,0,0
331,CASH_OUT,52516.61,C404414949,781396.0,728879.39,C2031930695,0.0,52516.61,0,0
15,PAYMENT,6942.17,C1080797467,329723.46,322781.29,M690147767,0.0,0.0,0,0
14,CASH_IN,276913.05,C1897428514,56773.0,333686.05,C763197395,0.0,0.0,0,0
160,CASH_OUT,106664.22,C261375702,0.0,0.0,C1209477089,668625.01,775289.23,0,0
236,PAYMENT,10996.66,C212954418,15050.0,4053.34,M1736796607,0.0,0.0,0,0
201,PAYMENT,12091.99,C302759079,0.0,0.0,M63507307,0.0,0.0,0,0
308,CASH_IN,26191.43,C1702596217,107367.0,133558.43,C2134116027,0.0,0.0,0,0
208,CASH_OUT,173018.17,C1537133247,298482.0,125463.83,C1605499547,0.0,173018.17,0,0
305,CASH_OUT,223494.84,C2069446543,7008.0,0.0,C1150174475,1619036.31,1842531.15,0,0
333,CASH_IN,333807.06,C1318013638,24493270.37,24827077.43,C350888235,7668239.33,7334432.26,0,0
231,CASH_OUT,78925.7,C208859276,0.0,0.0,C911719412,2608007.99,2686933.69,0,0
281,PAYMENT,14471.68,C193386483,0.0,0.0,M1632361226,0.0,0.0,0,0
282,CASH_IN,133640.48,C104185584,21133.0,154773.48,C1853231989,493765.35,360124.87,0,0
188,PAYMENT,14112.93,C1142233611,0.0,0.0,M2086003788,0.0,0.0,0,0
186,CASH_IN,203181.98,C682648655,20211.0,223392.98,C440184652,203098.08,0.0,0,0
11,CASH_IN,333189.74,C261839964,45845.0,379034.74,C257999182,17880916.25,17547726.5,0,0
275,PAYMENT,1010.51,C382831213,342304.81,341294.3,M1539995217,0.0,0.0,0,0
300,PAYMENT,3932.03,C198104156,79907.78,75975.75,M193829890,0.0,0.0,0,0
301,CASH_IN,261776.48,C1720086966,13734.0,275510.48,C1881790856,51541.82,0.0,0,0
184,CASH_IN,196142.36,C1491349018,6227075.21,6423217.57,C944748009,517654.97,321512.62,0,0
138,TRANSFER,87819.51,C1959422752,21316.0,0.0,C591762864,108242.21,196061.72,0,0
18,PAYMENT,756.49,C1668741860,249219.74,248463.25,M14562362,0.0,0.0,0,0
34,TRANSFER,613998.2,C951943140,0.0,0.0,C1379289710,8349801.0,9749851.49,0,0
19,TRANSFER,859393.45,C1880842885,0.0,0.0,C2060716124,3249335.43,4108728.88,0,0
132,CASH_IN,79422.76,C693703091,599308.19,678730.95,C1074740700,220782.42,141359.66,0,0
333,CASH_OUT,283378.13,C830746973,0.0,0.0,C1589487410,834475.36,1117853.5,0,0
212,CASH_IN,220291.18,C1622265295,1312392.37,1532683.55,C1635258370,5135588.21,4915297.03,0,0
158,PAYMENT,8449.51,C1622920009,0.0,0.0,M1297607451,0.0,0.0,0,0
207,CASH_OUT,72425.69,C199069124,24456.0,0.0,C1229990038,0.0,72425.69,0,0
258,PAYMENT,2295.0,C1147632142,11487.0,9192.0,M1264402725,0.0,0.0,0,0
231,PAYMENT,12639.97,C1980228394,0.0,0.0,M683345540,0.0,0.0,0,0
1,CASH_IN,378896.52,C1365575811,0.0,378896.52,C306206744,3472520.59,3554299.27,0,0
182,PAYMENT,25886.41,C1190525659,0.0,0.0,M953445198,0.0,0.0,0,0
302,CASH_IN,113548.98,C1820484200,10022171.57,10135720.56,C2071541205,3247539.15,3133990.16,0,0
302,CASH_OUT,43336.97,C1097999079,21193.0,0.0,C204244775,0.0,43336.97,0,0
282,PAYMENT,2250.43,C1054318809,10448.0,8197.57,M1414522869,0.0,0.0,0,0
281,CASH_IN,201109.23,C2134320199,214.0,201323.23,C1416017241,249336.28,48227.04,0,0
354,TRANSFER,415828.2,C55289670,0.0,0.0,C233447666,508591.67,924419.88,0,0
297,PAYMENT,10454.88,C1197952005,0.0,0.0,M2108989443,0.0,0.0,0,0
19,TRANSFER,1267570.91,C563459491,0.0,0.0,C1725775569,1678886.91,2946457.81,0,0
33,CASH_IN,12529.27,C2138214743,2041341.73,2053871.01,C222375679,2286914.11,2274384.84,0,0
332,CASH_OUT,177925.71,C422983604,3959.0,0.0,C2107734981,0.0,177925.71,0,0
329,TRANSFER,1874839.14,C1483008332,51415.0,0.0,C2013369672,0.0,1874839.14,0,0
352,CASH_OUT,6947.37,C213821911,705.0,0.0,C1299764006,0.0,6947.37,0,0
280,PAYMENT,2638.13,C987198452,133266.24,130628.11,M514138894,0.0,0.0,0,0
45,PAYMENT,8626.12,C1853451299,103554.0,94927.88,M850925253,0.0,0.0,0,0
40,PAYMENT,5398.89,C366054764,0.0,0.0,M1104053071,0.0,0.0,0,0
336,PAYMENT,22178.15,C2098393751,86668.03,64489.88,M2017568041,0.0,0.0,0,0
278,CASH_OUT,184492.03,C312789053,13509.0,0.0,C395012970,868243.93,1052735.96,0,0
186,CASH_OUT,125517.44,C1831380383,0.0,0.0,C1059037244,439166.51,564683.96,0,0
38,PAYMENT,11666.44,C1981387437,16755.13,5088.69,M69424096,0.0,0.0,0,0
136,TRANSFER,980936.52,C431273124,227.0,0.0,C1819169891,107404.73,1088341.26,0,0
233,CASH_IN,1871.87,C131239169,2483579.26,2485451.13,C2034730197,722489.8,720617.93,0,0
44,CASH_OUT,242687.69,C1857782334,31304.0,0.0,C1601603072,3960033.28,4202720.97,0,0
188,CASH_OUT,75405.92,C117346723,0.0,0.0,C1087953881,1644367.19,1719773.11,0,0
210,PAYMENT,6647.33,C1692151142,0.0,0.0,M392026578,0.0,0.0,0,0
324,CASH_IN,279443.51,C1340945627,1005598.77,1285042.28,C110589081,1863742.07,1584298.55,0,0
140,CASH_OUT,19784.26,C1765271467,29819.0,10034.74,C286056864,0.0,19784.26,0,0
157,PAYMENT,503.24,C2106199481,0.0,0.0,M2034102403,0.0,0.0,0,0
351,CASH_IN,461759.73,C516461058,0.0,461759.73,C1061166911,6376715.61,5914955.88,0,0
329,CASH_OUT,11779.95,C1036247001,10020.0,0.0,C474581481,3252025.51,3444952.29,0,0
143,CASH_OUT,33568.41,C1924984719,0.0,0.0,C1059937134,4672296.19,4705864.6,0,0
207,TRANSFER,721235.38,C108504035,2079.0,0.0,C1281614820,260139.69,981375.07,0,0
279,PAYMENT,2894.6,C1419448262,29978.0,27083.4,M1994784699,0.0,0.0,0,0
37,TRANSFER,192793.35,C1526372146,0.0,0.0,C212190646,411220.97,604014.32,0,0
304,CASH_IN,449109.8,C311142078,136207.0,585316.8,C879682580,202939.95,0.0,0,0
333,TRANSFER,537180.49,C1520959817,0.0,0.0,C941291975,1770118.34,2307298.83,0,0
137,TRANSFER,26329.57,C30374552,223577.68,197248.1,C547241252,566257.97,592587.55,0,0
184,TRANSFER,110929.68,C238521863,0.0,0.0,C1835325858,1950933.55,2061863.23,0,0
345,CASH_OUT,4433.04,C2068373842,0.0,0.0,C874093621,295511.42,299944.45,0,0
251,DEBIT,6362.62,C123653495,7036.0,673.38,C564081551,1917526.19,1923888.82,0,0
13,CASH_OUT,255969.71,C1208002373,212650.81,0.0,C2062280660,2356033.96,2612003.66,0,0
178,DEBIT,4264.6,C2113761735,19988.26,15723.66,C610536769,52445.37,56709.97,0,0
279,PAYMENT,4367.47,C841983270,12950.0,8582.53,M658140204,0.0,0.0,0,0
235,PAYMENT,21851.82,C1855015424,60402.31,38550.49,M458524855,0.0,0.0,0,0
140,CASH_OUT,88426.71,C195696366,0.0,0.0,C1780729920,647564.61,735991.33,0,0
253,CASH_IN,60435.0,C1966006837,10154.0,70589.0,C548430207,323937.25,263502.25,0,0
18,CASH_OUT,137783.0,C1454833756,0.0,0.0,C314413129,5549559.48,5687342.49,0,0
18,CASH_OUT,238711.81,C1560881586,0.0,0.0,C1320082711,8373795.47,8612507.28,0,0
348,CASH_IN,283936.12,C1233597066,552677.95,836614.06,C1497506424,721970.38,438034.27,0,0
16,CASH_OUT,47958.69,C1120018243,118925.37,70966.68,C631424220,2326448.2,2374406.89,0,0
17,CASH_IN,138004.91,C1857774483,12656.0,150660.91,C1133297473,265847.47,127842.56,0,0
251,CASH_IN,32864.52,C1917844501,6335.0,39199.52,C1965457932,791074.45,758209.92,0,0
46,CASH_IN,19180.34,C2012782678,662.0,19842.34,C613327976,0.0,0.0,0,0
324,PAYMENT,29594.31,C329315323,9648.0,0.0,M700494821,0.0,0.0,0,0
227,CASH_IN,45260.98,C1365208558,30301.0,75561.98,C112125594,0.0,0.0,0,0
15,TRANSFER,78487.3,C1860702660,0.0,0.0,C1772301094,288987.52,532052.14,0,0
207,CASH_IN,69618.51,C38451956,5421997.51,5491616.02,C1209266888,262839.64,193221.13,0,0
282,PAYMENT,10149.35,C583286930,31932.0,21782.65,M1326084142,0.0,0.0,0,0
134,PAYMENT,55359.94,C1273129483,11251.0,0.0,M279309236,0.0,0.0,0,0
326,CASH_OUT,39910.18,C170584322,30693.0,0.0,C883450390,576412.52,616322.7,0,0
135,PAYMENT,7624.57,C183541001,0.0,0.0,M934096839,0.0,0.0,0,0
35,CASH_OUT,209924.14,C218326198,947560.0,737635.86,C357563667,3720938.75,3930862.88,0,0
304,CASH_IN,140289.76,C658555424,8002481.51,8142771.27,C584908465,147540.24,7250.48,0,0
232,CASH_OUT,294144.89,C1840709643,21347.0,0.0,C795155915,4947578.34,5241723.24,0,0
260,CASH_OUT,68887.41,C143501769,32150.0,0.0,C1558578328,452098.98,520986.4,0,0
140,TRANSFER,238735.35,C1264176872,160351.66,0.0,C1218772930,1030128.44,1555364.19,0,0
132,CASH_OUT,175929.56,C1415596360,2043.0,0.0,C1713610488,243367.36,419296.92,0,0
9,CASH_IN,227168.35,C1918105781,3135993.42,3363161.77,C1911645398,309545.98,134916.81,0,0
348,CASH_OUT,180457.69,C1983653334,112351.0,0.0,C1310571029,1157304.78,1337762.47,0,0
323,PAYMENT,14877.04,C2024270848,0.0,0.0,M887344851,0.0,0.0,0,0
258,CASH_OUT,89749.45,C916896781,0.0,0.0,C1500819633,477182.56,566932.01,0,0
179,CASH_OUT,18850.7,C1377704858,0.0,0.0,C654733725,71398.72,90249.42,0,0
228,CASH_IN,51177.29,C1367188226,169150.72,220328.0,C1530192188,75055.83,23878.54,0,0
133,CASH_IN,185299.67,C601494690,261618.0,446917.67,C1609522474,761278.08,937608.68,0,0
43,TRANSFER,332285.56,C596989881,29938.0,0.0,C1670458493,556968.04,889253.59,0,0
139,CASH_IN,217519.02,C1462002957,21313.0,238832.02,C77322365,62104.23,0.0,0,0
214,CASH_OUT,164777.73,C231975348,0.0,0.0,C650223198,546259.57,711037.3,0,0
284,CASH_OUT,143947.3,C2086038996,0.0,0.0,C425130636,826251.82,970199.12,0,0
280,PAYMENT,7880.44,C246978696,50380.0,42499.56,M1136584018,0.0,0.0,0,0
41,CASH_OUT,398098.71,C2078741310,0.0,0.0,C244767361,6079468.68,6477567.39,0,0
18,TRANSFER,866493.41,C1645166890,0.0,0.0,C1657769946,4739173.32,5605666.73,0,0
208,CASH_OUT,274585.94,C2117028361,31522.0,0.0,C755646207,46039.31,320625.25,0,0
306,PAYMENT,11520.09,C312827392,79413.0,67892.91,M1268363838,0.0,0.0,0,0
210,PAYMENT,6286.37,C2637538,20477.0,14190.63,M1047139380,0.0,0.0,0,0
208,TRANSFER,2405899.4,C1866760845,0.0,0.0,C857354512,5839018.74,8244918.13,0,0
258,CASH_OUT,174693.68,C962275050,52116.0,0.0,C1203997405,0.0,174693.68,0,0
281,CASH_OUT,324972.68,C1834327275,0.0,0.0,C529528220,920912.25,1245884.93,0,0
258,CASH_OUT,7190.91,C315308197,12267.0,5076.09,C1329092215,24397.49,31588.4,0,0
8,CASH_IN,5626.01,C1065929230,5000164.8,5005790.82,C43789970,21619.0,0.0,0,0
238,CASH_OUT,2942.41,C1387667335,129021.65,126079.24,C1298499033,3320386.51,3323328.92,0,0
262,CASH_IN,162217.0,C212457740,930689.91,1092906.91,C1538870136,1154915.72,992698.72,0,0
8,PAYMENT,10296.31,C393158553,160326.69,150030.38,M1120765537,0.0,0.0,0,0
310,PAYMENT,35089.03,C1846342688,90270.0,55180.97,M324770869,0.0,0.0,0,0
257,CASH_IN,101554.29,C1716953902,3280924.95,3382479.24,C1185505931,1612510.2,1510955.9,0,0
346,CASH_OUT,122994.31,C1423239981,0.0,0.0,C568584836,331480.95,454475.25,0,0
41,CASH_IN,199740.28,C556943733,105043.0,304783.28,C1736823075,0.0,0.0,0,0
40,TRANSFER,182852.23,C854032075,0.0,0.0,C1972860814,430475.94,806120.18,0,0
237,CASH_OUT,174653.41,C1855720018,46118.0,0.0,C1627648925,351323.59,525977.0,0,0
9,PAYMENT,15991.91,C1048015086,220589.96,204598.05,M1666017008,0.0,0.0,0,0
212,PAYMENT,4156.81,C350138098,11451.0,7294.19,M426405773,0.0,0.0,0,0
163,PAYMENT,5980.58,C1668962590,1071.0,0.0,M1521742033,0.0,0.0,0,0
255,PAYMENT,2413.03,C1738775679,36080.08,33667.05,M1690031082,0.0,0.0,0,0
210,CASH_OUT,7068.07,C1875235126,0.0,0.0,C1435802203,237480.65,244548.72,0,0
177,CASH_IN,87445.08,C88624803,2848402.31,2935847.39,C1459462493,850053.58,762608.5,0,0
251,CASH_OUT,139177.74,C1987626308,30738.0,0.0,C2133068703,0.0,139177.74,0,0
157,TRANSFER,637373.52,C1047110850,2009.0,0.0,C1944905712,0.0,637373.52,0,0
158,PAYMENT,22219.39,C1872610409,59461.56,37242.17,M1575891203,0.0,0.0,0,0
161,PAYMENT,24224.09,C1874662530,10855.0,0.0,M1924186192,0.0,0.0,0,0
157,PAYMENT,13164.53,C1777230248,0.0,0.0,M1536785591,0.0,0.0,0,0
228,PAYMENT,24701.43,C884810999,50593.0,25891.57,M1856111051,0.0,0.0,0,0
259,PAYMENT,29066.6,C1645521503,49650.0,20583.4,M231727363,0.0,0.0,0,0
9,PAYMENT,780.11,C162496408,0.0,0.0,M879510321,0.0,0.0,0,0
14,CASH_OUT,217996.23,C1474763111,135.0,0.0,C2108043974,235923.6,453919.83,0,0
14,CASH_OUT,359652.47,C1947465841,0.0,0.0,C188878238,587307.21,946959.68,0,0
135,CASH_IN,216379.89,C964484725,2196853.59,2413233.48,C723545881,395055.9,178676.01,0,0
252,CASH_OUT,350642.23,C1643710242,16084.0,0.0,C173748104,52205.28,247648.61,0,0
347,CASH_OUT,145853.69,C1795483831,0.0,0.0,C977665718,1274704.21,1420557.9,0,0
232,PAYMENT,663.25,C523109438,2146.0,1482.75,M154498899,0.0,0.0,0,0
323,CASH_OUT,253507.13,C270966042,6032.0,0.0,C367239829,0.0,253507.13,0,0
353,PAYMENT,13325.59,C52961212,619482.06,606156.47,M445511597,0.0,0.0,0,0
279,PAYMENT,9152.95,C68308016,10170.0,1017.05,M402864022,0.0,0.0,0,0
253,CASH_IN,320628.09,C649471040,123135.0,443763.09,C597028567,0.0,0.0,0,0
189,TRANSFER,238320.29,C836891878,714.0,0.0,C1840488636,0.0,238320.29,0,0
165,CASH_OUT,285918.25,C1287212545,1274.0,0.0,C1494206372,190393.95,476312.2,0,0
334,CASH_OUT,23321.0,C690065418,0.0,0.0,C560580585,114685.9,138006.9,0,0
306,PAYMENT,1415.12,C377513622,0.0,0.0,M1570367973,0.0,0.0,0,0
43,CASH_OUT,275656.32,C1709692268,3045.0,0.0,C65770943,64289.47,236755.67,0,0
354,DEBIT,10140.07,C826593448,256331.0,246190.93,C2009282135,2948325.45,2958465.52,0,0
153,CASH_OUT,348690.9,C2008353355,0.0,0.0,C1194684063,901675.93,1250366.84,0,0
274,CASH_IN,167071.14,C1000913600,21998.0,189069.14,C189328986,279673.31,112602.16,0,0
203,CASH_OUT,231920.99,C833813286,0.0,0.0,C556319746,1949522.0,2181442.99,0,0
324,TRANSFER,1537743.68,C1258799705,93551.0,0.0,C1105684131,14538187.16,16075930.84,0,0
129,CASH_IN,568919.87,C95735443,107288.0,676207.87,C1040882555,147472.66,0.0,0,0
212,CASH_OUT,6872.3,C1966179621,21768.0,14895.7,C1981613973,9935967.37,9942839.68,0,0
255,CASH_OUT,103939.89,C1075306461,0.0,0.0,C1830062360,286373.6,390313.49,0,0
325,CASH_OUT,2239.5,C100561227,0.0,0.0,C1690227203,342340.48,344579.98,0,0
323,CASH_IN,56688.67,C825042099,50158.0,106846.67,C1196079896,0.0,0.0,0,0
182,CASH_OUT,8294.17,C432024023,0.0,0.0,C428048059,0.0,8294.17,0,0
179,CASH_IN,165546.43,C726374334,252.0,165798.43,C1853297866,712477.0,546930.58,0,0
44,CASH_IN,18534.69,C926932173,103699.0,122233.69,C1345055061,0.0,0.0,0,0
298,PAYMENT,38071.61,C1126158848,399083.0,361011.39,M747052307,0.0,0.0,0,0
329,TRANSFER,1351775.32,C50702882,0.0,0.0,C72058351,2952164.01,4303939.34,0,0
160,PAYMENT,5677.25,C137061818,223073.0,217395.75,M2044182773,0.0,0.0,0,0
154,CASH_IN,358525.1,C2111712004,18109814.03,18468339.13,C542837562,2126872.66,1768347.56,0,0
289,TRANSFER,1470465.42,C632613335,0.0,0.0,C474743226,11479903.67,12950369.09,0,0
303,CASH_OUT,410904.96,C1767753098,0.0,0.0,C282700474,1487133.16,1898038.12,0,0
14,CASH_OUT,68506.41,C1831051442,111343.0,42836.59,C321537872,195021.7,351787.76,0,0
260,PAYMENT,545.3,C255398505,25256.0,24710.7,M872486356,0.0,0.0,0,0
44,CASH_OUT,439162.61,C443270187,0.0,0.0,C1069392964,444451.47,883614.08,0,0
186,CASH_IN,65081.48,C509684233,9129987.02,9195068.5,C1604190478,1693167.85,1628086.37,0,0
142,PAYMENT,17713.21,C1214014963,24683.0,6969.79,M2010717929,0.0,0.0,0,0
324,PAYMENT,6337.53,C1017127530,0.0,0.0,M1663443347,0.0,0.0,0,0
130,CASH_OUT,145684.88,C756641448,0.0,0.0,C1526298704,930743.56,1076428.43,0,0
237,PAYMENT,15825.59,C1965642376,151.0,0.0,M1012805117,0.0,0.0,0,0
211,CASH_IN,34950.79,C1518150831,9118042.65,9152993.44,C414339537,277403.41,242452.62,0,0
22,PAYMENT,518.95,C19771827,200088.0,199569.05,M788721034,0.0,0.0,0,0
352,PAYMENT,2969.57,C983430993,88575.13,85605.57,M31378829,0.0,0.0,0,0
187,CASH_IN,119745.95,C1028702921,5938500.26,6058246.21,C1284979503,949546.19,829800.24,0,0
282,PAYMENT,8122.21,C1679436499,1643.0,0.0,M1648228021,0.0,0.0,0,0
190,PAYMENT,5119.59,C1470492277,19846.0,14726.41,M2082239696,0.0,0.0,0,0
35,CASH_OUT,68625.42,C1782149885,0.0,0.0,C145739790,2930156.89,2998782.3,0,0
22,CASH_IN,135750.52,C23086351,41813.0,177563.52,C255072233,542639.69,406889.16,0,0
236,CASH_IN,60574.04,C1433899409,19186.0,79760.04,C2096924161,199542.57,138968.53,0,0
137,CASH_OUT,30347.14,C427208285,0.0,0.0,C191392017,2272799.32,2405299.95,0,0
187,CASH_OUT,110310.15,C334107848,11005.0,0.0,C1889235262,35397.54,145707.68,0,0
177,CASH_IN,367518.08,C271685019,2005148.0,2372666.08,C993699645,493504.8,125986.72,0,0
19,CASH_OUT,136552.5,C1771175826,260.0,0.0,C1045629248,173727.69,359750.11,0,0
131,PAYMENT,4098.38,C146691759,0.0,0.0,M1005585401,0.0,0.0,0,0
288,CASH_OUT,45690.82,C1111278828,25763.0,0.0,C503690069,1216490.92,1262181.74,0,0
20,PAYMENT,11009.77,C1097963729,11558.0,548.23,M1981348329,0.0,0.0,0,0
211,CASH_IN,321974.75,C796774192,349877.0,671851.75,C1043553113,8731.82,0.0,0,0
215,PAYMENT,1781.75,C885297430,0.0,0.0,M1027941773,0.0,0.0,0,0
228,CASH_OUT,332841.9,C1879881702,0.0,0.0,C439422703,479029.28,811871.19,0,0
208,CASH_IN,51242.11,C2101559298,1199086.08,1250328.19,C2082035934,3986336.33,3935094.23,0,0
354,CASH_IN,94918.18,C2111473346,1946.0,96864.18,C812790387,454710.6,359792.42,0,0
183,TRANSFER,35031.04,C468571740,0.0,0.0,C1285415212,116045.67,151076.71,0,0
203,TRANSFER,78017.2,C1834019284,0.0,0.0,C1614265319,142344.91,220362.12,0,0
231,CASH_IN,46413.49,C1284512994,20400.0,66813.49,C1620798981,18850.36,0.0,0,0
137,CASH_OUT,83677.51,C347851898,20325.0,0.0,C1465966587,1970739.08,2054416.59,0,0
180,PAYMENT,6257.45,C2039606874,19301.0,13043.55,M2009981185,0.0,0.0,0,0
354,PAYMENT,191.1,C1877486636,134675.76,134484.66,M1278740433,0.0,0.0,0,0
158,CASH_OUT,85401.21,C1207271408,482359.91,396958.7,C878939519,1425033.47,1510434.68,0,0
354,CASH_OUT,178148.33,C485732462,0.0,0.0,C1186535773,5793898.0,5972046.33,0,0
9,PAYMENT,12237.13,C571513383,0.0,0.0,M224014841,0.0,0.0,0,0
351,PAYMENT,5826.16,C1229187005,0.0,0.0,M1706472481,0.0,0.0,0,0
328,TRANSFER,294550.5,C1245155305,50415.39,0.0,C1684101915,1964073.51,2258624.01,0,0
182,TRANSFER,34051.18,C104236154,5347.0,0.0,C1562260389,785310.02,819361.19,0,0
348,PAYMENT,12066.38,C1219833618,211544.03,199477.66,M1856352605,0.0,0.0,0,0
39,CASH_OUT,468805.79,C1795812371,12422.0,0.0,C1364634313,232543.82,1068477.93,0,0
20,CASH_OUT,24214.06,C2067157916,30289.0,6074.94,C1078584667,4536559.47,4560773.52,0,0
229,TRANSFER,217235.08,C803368882,2442.0,0.0,C732424517,0.0,217235.08,0,0
210,CASH_OUT,6047.48,C1350566424,0.0,0.0,C1020759313,35347.7,41395.18,0,0
350,TRANSFER,1757208.95,C600121749,506048.26,0.0,C174085272,8867329.81,10624538.76,0,0
285,PAYMENT,22790.24,C1558540839,20759.0,0.0,M2121592439,0.0,0.0,0,0
166,CASH_IN,98157.19,C1603122020,357630.0,455787.19,C1907989702,374956.74,276799.55,0,0
41,CASH_OUT,176554.63,C1307045616,0.0,0.0,C1596218273,194854.63,180603.5,0,0
158,CASH_OUT,245729.66,C1066082107,0.0,0.0,C242250659,680781.18,926510.84,0,0
349,PAYMENT,14681.64,C1699025706,29214.41,14532.78,M1284581592,0.0,0.0,0,0
330,PAYMENT,4701.19,C1092223310,0.0,0.0,M407646573,0.0,0.0,0,0
325,CASH_OUT,114676.05,C1219619827,17756.0,0.0,C709111855,0.0,114676.05,0,0
230,CASH_OUT,9340.77,C648665739,71223.0,61882.23,C523360505,0.0,9340.77,0,0
19,CASH_IN,21767.82,C21487569,517.0,22284.82,C125302800,6903.06,0.0,0,0
188,TRANSFER,681905.2,C1114573940,0.0,0.0,C17977304,4088834.35,4770739.55,0,0
190,CASH_OUT,46316.16,C637602345,454.0,0.0,C1519510551,1562096.18,1608412.34,0,0
331,PAYMENT,25849.47,C365956791,220545.0,194695.53,M1828864807,0.0,0.0,0,0
322,PAYMENT,1492.78,C35787135,10306.0,8813.22,M20234638,0.0,0.0,0,0
326,PAYMENT,18551.19,C967774688,482.0,0.0,M371289078,0.0,0.0,0,0
207,PAYMENT,7089.85,C105312909,70300.63,63210.77,M742746574,0.0,0.0,0,0
285,DEBIT,132216.75,C745251964,16565.59,0.0,C806095004,247080.79,379297.54,0,0
177,PAYMENT,2559.79,C1983760651,4883.0,2323.21,M833407925,0.0,0.0,0,0
131,CASH_OUT,68970.59,C1884690288,35189.0,0.0,C2089767688,0.0,68970.59,0,0
349,CASH_IN,39843.33,C237303037,29893.0,69736.33,C563400005,15235.42,0.0,0,0
330,PAYMENT,142.92,C568139110,206952.0,206809.08,M1963610818,0.0,0.0,0,0
160,CASH_OUT,365092.65,C78392982,0.0,0.0,C2090579236,735300.47,1100393.12,0,0
275,CASH_OUT,431690.17,C1458136795,20702.0,0.0,C628360709,256562.93,688253.1,0,0
19,CASH_OUT,501524.08,C989401644,49976.0,0.0,C1539815148,6739735.07,7241259.16,0,0
250,CASH_OUT,300243.23,C1986270324,0.0,0.0,C207932294,1490809.1,1791052.33,0,0
34,CASH_OUT,194227.38,C671725903,0.0,0.0,C1859965144,1104574.9,1381252.69,0,0
39,CASH_OUT,40685.59,C1812773418,0.0,0.0,C1569541768,53339.31,94024.89,0,0
132,TRANSFER,25830.26,C490816179,0.0,0.0,C185903004,1143883.96,1169714.22,0,0
136,CASH_OUT,244009.96,C467495100,0.0,0.0,C1556993174,734482.59,978492.55,0,0
324,CASH_OUT,86065.17,C903463570,102621.0,16555.83,C1376830476,2021793.46,2107858.63,0,0
276,CASH_OUT,88909.11,C1502004214,22318.0,0.0,C1050325405,1211020.14,1299929.25,0,0
345,CASH_OUT,250830.2,C945425958,214.0,0.0,C524914483,22016.43,272846.63,0,0
37,CASH_OUT,66081.56,C1998643748,0.0,0.0,C1396319605,208114.42,274195.98,0,0
40,CASH_OUT,7007.07,C979785823,15504.0,8496.93,C1638345617,8264760.74,8271767.81,0,0
165,CASH_IN,304137.73,C1410058861,3289785.78,3593923.51,C110780488,2945749.32,2641611.59,0,0
231,CASH_OUT,307228.41,C1639693392,60119.0,0.0,C1967747524,66000.0,373228.41,0,0
232,CASH_OUT,43476.07,C277106655,53054.0,9577.93,C1144682612,0.0,43476.07,0,0
188,CASH_OUT,26123.25,C1347044667,416115.0,389991.75,C1293820135,105714.41,131837.65,0,0
164,CASH_OUT,32312.07,C1829127431,52721.0,20408.93,C1362352863,0.0,32312.07,0,0
258,DEBIT,1528.11,C1792639504,477003.24,475475.13,C30770640,182402.77,183930.87,0,0
153,CASH_IN,25155.5,C1096878175,15354472.47,15379627.97,C1701021640,804895.67,779740.18,0,0
191,CASH_OUT,30016.7,C1503381891,0.0,0.0,C326854546,1038913.16,1068929.86,0,0
130,CASH_IN,338826.98,C1726404944,5796804.17,6135631.15,C286735766,435932.17,97105.2,0,0
334,PAYMENT,21526.22,C668986949,0.0,0.0,M1198496859,0.0,0.0,0,0
161,PAYMENT,1874.36,C1119972220,0.0,0.0,M885575805,0.0,0.0,0,0
139,CASH_OUT,113412.89,C995736373,31733.0,0.0,C910841848,3095579.21,3208992.1,0,0
186,CASH_OUT,223375.75,C2073405270,30311.92,0.0,C2046847601,357949.69,581325.45,0,0
284,PAYMENT,9832.5,C114499411,52040.0,42207.5,M563278166,0.0,0.0,0,0
305,CASH_OUT,405294.77,C1217924036,0.0,0.0,C424954008,11374744.33,11780039.1,0,0
249,PAYMENT,28397.2,C1808952012,0.0,0.0,M94751775,0.0,0.0,0,0
185,PAYMENT,47741.31,C1410478779,308325.59,260584.28,M636746325,0.0,0.0,0,0
36,PAYMENT,23038.83,C1368224444,216361.54,193322.71,M1741435821,0.0,0.0,0,0
163,PAYMENT,1489.79,C1427188778,578204.02,576714.22,M618499720,0.0,0.0,0,0
21,TRANSFER,425617.35,C840822015,141524.96,0.0,C2085432393,4374047.24,4799664.59,0,0
11,CASH_IN,194661.46,C1828808560,236817.0,431478.46,C358835644,270967.26,76305.8,0,0
178,CASH_IN,7292.91,C719033963,482732.22,490025.12,C1122701899,64877.63,57584.72,0,0
228,CASH_OUT,208523.23,C678933478,3008.0,0.0,C902821029,289893.82,498417.05,0,0
140,CASH_OUT,93877.76,C575216312,0.0,0.0,C769070171,688327.81,782205.56,0,0
10,PAYMENT,454.78,C295902668,213735.55,213280.77,M1279379498,0.0,0.0,0,0
