amount,oldbalanceOrg,tx_count_24h,avg_amount_24h,isFraud
8066.48,73473.0,0,8066.48,0
27078.54,60330.0,0,27078.54,0
1423627.83,1423627.83,0,1423627.83,1
50674.8,5581.0,0,50674.8,0
539658.73,539658.73,0,539658.73,1
86035.11,41293.0,0,86035.11,0
273206.25,10067.0,0,273206.25,0
9464.15,0.0,0,9464.15,0
182279.73,198187.0,0,182279.73,0
10000000.0,10000000.0,0,10000000.0,1
269184.13,20578.0,0,269184.13,0
11611.21,79881.58,0,11611.21,0
41510.63,50276.0,0,41510.63,0
48605.54,48605.54,0,48605.54,1
400394.88,0.0,0,400394.88,0
960196.16,960196.16,0,960196.16,1
367364.8,367364.8,0,367364.8,1
3018810.85,3018810.85,0,3018810.85,1
61594.83,1034249.27,0,61594.83,0
768324.16,233.0,0,768324.16,0
81292.73,2253903.52,0,81292.73,0
381035.68,0.0,0,381035.68,0
13894.15,132321.95,0,13894.15,0
6492.9,234069.92,0,6492.9,0
148680.12,148680.12,0,148680.12,1
77434.98,796.0,0,77434.98,0
671406.79,671406.79,0,671406.79,1
383690.19,32311.0,0,383690.19,0
52417.2,91771.95,0,52417.2,0
8537861.24,8537861.24,0,8537861.24,1
10000000.0,10000000.0,0,10000000.0,1
8020192.15,8020192.15,0,8020192.15,1
175233.31,159051.98,0,175233.31,0
90026.9,90026.9,0,90026.9,1
14458.4,79683.0,0,14458.4,0
6010455.61,30339.0,0,6010455.61,0
13086.46,51049.0,0,13086.46,0
60274.87,60274.87,0,60274.87,1
345487.43,338009.66,0,345487.43,0
65690.15,19873.0,0,65690.15,0
181479.4,7977873.64,0,181479.4,0
70239.81,70239.81,0,70239.81,1
124663.7,366875.0,0,124663.7,0
429257.45,429257.45,0,429257.45,1
6974.91,3255.0,0,6974.91,0
42261.6,0.0,0,42261.6,0
22802.7,32049.0,0,22802.7,0
55828.87,55828.87,0,55828.87,1
1059347.56,1059347.56,0,1059347.56,1
1465173.76,1465173.76,0,1465173.76,1
243747.83,243747.83,0,243747.83,1
21960.02,21960.02,0,21960.02,1
2654302.46,2654302.46,0,2654302.46,1
28681.45,0.0,0,28681.45,0
1433038.32,1433038.32,0,1433038.32,1
249950.69,4838.0,0,249950.69,0
361877.28,361877.28,0,361877.28,1
54087.88,0.0,0,54087.88,0
14126.88,0.0,0,14126.88,0
2624422.62,2624422.62,0,2624422.62,1
8998.28,0.0,0,8998.28,0
15502.51,0.0,0,15502.51,0
135289.71,135289.71,0,135289.71,1
176563.04,0.0,0,176563.04,0
1424002.7,1424002.7,0,1424002.7,1
1312694.5,1312694.5,0,1312694.5,1
1936403.59,1936403.59,0,1936403.59,1
149334.69,149040.0,0,149334.69,0
873322.61,873322.61,0,873322.61,1
40075.02,40075.02,0,40075.02,1
513801.21,32013.0,0,513801.21,0
216000.95,216000.95,0,216000.95,1
7860.36,1023.0,0,7860.36,0
10000000.0,12140888.35,0,10000000.0,1
94807.53,0.0,0,94807.53,0
201803.67,4840.0,0,201803.67,0
13987.15,43272.0,0,13987.15,0
440962.56,440962.56,0,440962.56,1
1158070.88,1158070.88,0,1158070.88,1
291596.57,14206.0,0,291596.57,0
99458.21,99458.21,0,99458.21,1
117620.99,5567054.05,0,117620.99,0
86817.19,15933.0,0,86817.19,0
1091589.88,1091589.88,0,1091589.88,1
82770.16,25798.04,0,82770.16,0
10997.36,50551.0,0,10997.36,0
224570.45,224570.45,0,224570.45,1
103258.4,0.0,0,103258.4,0
2763025.35,2763025.35,0,2763025.35,1
367364.8,367364.8,0,367364.8,1
6575903.12,6575903.12,0,6575903.12,1
8770.06,8770.06,0,8770.06,1
19306.51,1858849.34,0,19306.51,0
82773.65,2308.0,0,82773.65,0
130284.32,0.0,0,130284.32,0
180953.94,0.0,0,180953.94,0
114149.44,114149.44,0,114149.44,1
953529.64,953529.64,0,953529.64,1
196585.04,0.0,0,196585.04,0
290272.52,1052.0,0,290272.52,0
18953.51,206185.0,0,18953.51,0
3283695.97,3283695.97,0,3283695.97,1
20920.39,20920.39,0,20920.39,1
19729.68,19729.68,0,19729.68,1
76732.89,76732.89,0,76732.89,1
466.53,27940.13,0,466.53,0
241492.0,226.0,0,241492.0,0
69077.14,69077.14,0,69077.14,1
29611.08,29611.08,0,29611.08,1
10000000.0,10000000.0,0,10000000.0,1
123149.63,369101.0,0,123149.63,0
4152987.1,4152987.1,0,4152987.1,1
263001.05,6045.0,0,263001.05,0
110560.6,396548.0,0,110560.6,0
195744.04,0.0,0,195744.04,0
2479767.72,2479767.72,0,2479767.72,1
214432.12,0.0,0,214432.12,0
296940.32,296940.32,0,296940.32,1
156121.85,0.0,0,156121.85,0
446011.04,78503.0,0,446011.04,0
229335.24,9270679.46,0,229335.24,0
35445.36,19937.0,0,35445.36,0
10411.66,12050.0,0,10411.66,0
8523.35,22916.15,0,8523.35,0
303486.96,0.0,0,303486.96,0
12804.74,12804.74,0,12804.74,1
2911505.23,2911505.23,0,2911505.23,1
48712.12,48712.12,0,48712.12,1
671406.79,671406.79,0,671406.79,1
20880.31,115394.0,0,20880.31,0
184676.25,77179.79,0,184676.25,0
100427.31,0.0,0,100427.31,0
110024.74,0.0,0,110024.74,0
556391.87,19147.0,0,556391.87,0
107853.37,27274018.37,0,107853.37,0
2967.94,38807.0,0,2967.94,0
11276.39,38829.0,0,11276.39,0
25401.64,4127824.17,0,25401.64,0
10000000.0,23752520.6,0,10000000.0,1
157187.78,31576.0,0,157187.78,0
1189986.88,1189986.88,0,1189986.88,1
168303.36,168303.36,0,168303.36,1
146427.25,0.0,0,146427.25,0
3526.41,29422.0,0,3526.41,0
6824.36,9877110.39,0,6824.36,0
18511.42,567.0,0,18511.42,0
9955.68,33191.88,0,9955.68,0
474588.52,20145.0,0,474588.52,0
447559.38,1139073.21,0,447559.38,0
5668.15,116272.22,0,5668.15,0
181550.81,35422.0,0,181550.81,0
621753.83,1400247.81,0,621753.83,0
10000000.0,12740879.15,0,10000000.0,1
314922.03,7341.0,0,314922.03,0
4466.47,0.0,0,4466.47,0
25389.48,150525.43,0,25389.48,0
8921.74,9014470.18,0,8921.74,0
105491.11,105491.11,0,105491.11,1
126174.34,0.0,0,126174.34,0
1263340.66,1263340.66,0,1263340.66,1
1119.19,0.0,0,1119.19,0
84355.86,39923.0,0,84355.86,0
5535.78,0.0,0,5535.78,0
73661.25,0.0,0,73661.25,0
13713.39,1961.0,0,13713.39,0
230030.41,482.0,0,230030.41,0
222369.58,51569.0,0,222369.58,0
88129.13,0.0,0,88129.13,0
2472250.47,2472250.47,0,2472250.47,1
95064.86,95064.86,0,95064.86,1
75272.09,38356.0,0,75272.09,0
34902.87,15880.0,0,34902.87,0
1616.78,93111.37,0,1616.78,0
703882.14,703882.14,0,703882.14,1
362672.57,362672.57,0,362672.57,1
9533.64,98007.24,0,9533.64,0
113454.14,19003.0,0,113454.14,0
336963.23,55466.0,0,336963.23,0
4152435.91,4152435.91,0,4152435.91,1
223120.72,346.0,0,223120.72,0
491838.59,7107985.66,0,491838.59,0
8217.24,12006.0,0,8217.24,0
13287.46,482.0,0,13287.46,0
10000000.0,10000000.0,0,10000000.0,1
1555182.41,1555182.41,0,1555182.41,1
10278.71,667819.79,0,10278.71,0
21764.91,11577.0,0,21764.91,0
10000000.0,12542664.27,0,10000000.0,1
277342.15,0.0,0,277342.15,0
261742.96,261742.96,0,261742.96,1
63072.07,4643610.46,0,63072.07,0
487100.39,688.0,0,487100.39,0
26139.74,0.0,0,26139.74,0
2167947.39,0.0,0,2167947.39,0
80944.18,567.0,0,80944.18,0
182927.08,182927.08,0,182927.08,1
476270.31,5072.0,0,476270.31,0
7093.55,626778.69,0,7093.55,0
18000.17,15386.3,0,18000.17,0
320772.25,0.0,0,320772.25,0
157272.13,157272.13,0,157272.13,1
5021.69,106015.0,0,5021.69,0
12360.35,0.0,0,12360.35,0
65939.58,0.0,0,65939.58,0
171501.81,0.0,0,171501.81,0
757401.17,757401.17,0,757401.17,1
1500582.08,1500582.08,0,1500582.08,1
10000000.0,13171085.59,0,10000000.0,1
23824.77,8062568.05,0,23824.77,0
238379.9,35122.0,0,238379.9,0
310772.26,0.0,0,310772.26,0
16053.19,503502.25,0,16053.19,0
1933121.35,1933121.35,0,1933121.35,1
311832.17,311832.17,0,311832.17,1
100720.26,12433.0,0,100720.26,0
13636.1,496178.0,0,13636.1,0
51188.78,1029944.1,0,51188.78,0
10990.93,0.0,0,10990.93,0
22439.6,19902867.61,0,22439.6,0
5996.27,31269.0,0,5996.27,0
377096.39,377096.39,0,377096.39,1
166321.3,150514.83,0,166321.3,0
5264.07,11645.0,0,5264.07,0
922.41,0.0,0,922.41,0
12897.55,259326.0,0,12897.55,0
12116.97,103057.0,0,12116.97,0
146979.13,0.0,0,146979.13,0
33283.45,5664.0,0,33283.45,0
449032.97,449032.97,0,449032.97,1
74193.32,1454913.64,0,74193.32,0
1004318.96,0.0,0,1004318.96,0
7975.54,398906.74,0,7975.54,0
0.0,0.0,0,0.0,1
50893.41,0.0,0,50893.41,0
11630.38,11630.38,0,11630.38,1
6514.47,6514.47,0,6514.47,1
250861.78,5732842.6,0,250861.78,0
228803.98,228803.98,0,228803.98,1
110086.12,906449.14,0,110086.12,0
1004951.76,0.0,0,1004951.76,0
1489916.19,1489916.19,0,1489916.19,1
5272.0,172786.55,0,5272.0,0
39134.37,0.0,0,39134.37,0
91646.3,190.0,0,91646.3,0
143865.63,21093.0,0,143865.63,0
78357.77,78357.77,0,78357.77,1
30467.69,30467.69,0,30467.69,1
39247.74,39247.74,0,39247.74,1
19565.55,0.0,0,19565.55,0
831078.93,48370.0,0,831078.93,0
374404.18,451311.26,0,374404.18,0
4424.14,11779.0,0,4424.14,0
279424.8,51648.0,0,279424.8,0
10000000.0,10000000.0,0,10000000.0,1
79536.69,3334714.95,0,79536.69,0
504532.72,504532.72,0,504532.72,1
323227.79,21685.0,0,323227.79,0
169530.85,90129.0,0,169530.85,0
68607.14,33238.0,0,68607.14,0
9388.7,1139.0,0,9388.7,0
444557.94,19792.28,0,444557.94,0
254858.62,0.0,0,254858.62,0
1321984.45,1321984.45,0,1321984.45,1
75422.0,469103.71,0,75422.0,0
4465.23,0.0,0,4465.23,0
9168747.51,9168747.51,0,9168747.51,1
140948.53,1223464.99,0,140948.53,0
378187.83,31815.0,0,378187.83,0
111244.13,16398.0,0,111244.13,0
187196.45,0.0,0,187196.45,0
56125.55,56125.55,0,56125.55,1
4716.08,4716.08,0,4716.08,1
80908.67,100947.75,0,80908.67,0
102371.12,102371.12,0,102371.12,1
49172.89,102668.0,0,49172.89,0
68755.57,68755.57,0,68755.57,1
318489.24,0.0,0,318489.24,0
40505.31,73426.0,0,40505.31,0
95603.7,11233.0,0,95603.7,0
30245.46,30245.46,0,30245.46,1
3332748.16,3332748.16,0,3332748.16,1
99661.57,383032.0,0,99661.57,0
19702.56,23587.09,0,19702.56,0
408864.84,408864.84,0,408864.84,1
396757.22,396757.22,0,396757.22,1
8925.11,0.0,0,8925.11,0
4602636.68,4602636.68,0,4602636.68,1
114246.24,30487.0,0,114246.24,0
21418.86,21418.86,0,21418.86,1
342309.91,342309.91,0,342309.91,1
337409.25,82664.0,0,337409.25,0
1743864.1,1743864.1,0,1743864.1,1
200316.88,6840096.76,0,200316.88,0
9952.88,492.0,0,9952.88,0
24556.9,195512.0,0,24556.9,0
4961093.21,4961093.21,0,4961093.21,1
12808.91,1021.0,0,12808.91,0
116974.87,116974.87,0,116974.87,1
137175.98,12818227.44,0,137175.98,0
74709.4,74709.4,0,74709.4,1
9272.83,4166030.66,0,9272.83,0
8208.31,0.0,0,8208.31,0
169677.69,240234.0,0,169677.69,0
22881.6,0.0,0,22881.6,0
2217.15,220549.0,0,2217.15,0
645104.5,645104.5,0,645104.5,1
19638.94,21213.0,0,19638.94,0
191566.83,0.0,0,191566.83,0
325122.06,10586.0,0,325122.06,0
153019.86,2896.0,0,153019.86,0
491.82,0.0,0,491.82,0
365064.7,142878.0,0,365064.7,0
14148.64,14148.64,0,14148.64,1
10000000.0,12068313.94,0,10000000.0,1
9051.89,307358.0,0,9051.89,0
263401.81,263401.81,0,263401.81,1
162370.63,0.0,0,162370.63,0
217409.33,0.0,0,217409.33,0
116481.94,0.0,0,116481.94,0
10211.4,284369.0,0,10211.4,0
360917.24,714590.0,0,360917.24,0
568918.32,568918.32,0,568918.32,1
23912.2,23912.2,0,23912.2,1
61505.06,61505.06,0,61505.06,1
232315.43,232315.43,0,232315.43,1
264594.27,0.0,0,264594.27,0
127332.02,1678663.6,0,127332.02,0
139925.64,1232524.62,0,139925.64,0
346341.72,0.0,0,346341.72,0
34101.7,0.0,0,34101.7,0
129521.34,0.0,0,129521.34,0
143592.89,143592.89,0,143592.89,1
553328.24,553328.24,0,553328.24,1
144255.85,45996.0,0,144255.85,0
581866.17,0.0,0,581866.17,0
393973.06,676.0,0,393973.06,0
349627.64,349627.64,0,349627.64,1
195447.7,1584331.42,0,195447.7,0
346795.44,346795.44,0,346795.44,1
9302.02,19577.0,0,9302.02,0
18422.73,0.0,0,18422.73,0
112588.65,23866.0,0,112588.65,0
365332.78,365332.78,0,365332.78,1
32056.6,200778.66,0,32056.6,0
40873.25,40873.25,0,40873.25,1
80672.44,9608500.3,0,80672.44,0
30614.48,0.0,0,30614.48,0
5272.99,0.0,0,5272.99,0
10000000.0,18020192.15,0,10000000.0,1
124582.58,124582.58,0,124582.58,1
341569.76,21681.0,0,341569.76,0
23278.55,30968.0,0,23278.55,0
4651.43,4651.43,0,4651.43,1
4644.56,0.0,0,4644.56,0
5041.32,324.0,0,5041.32,0
704985.79,0.0,0,704985.79,0
486175.4,486175.4,0,486175.4,1
375726.55,104970.0,0,375726.55,0
219934.26,219934.26,0,219934.26,1
20785.55,0.0,0,20785.55,0
6513531.58,6513531.58,0,6513531.58,1
55932.25,332.0,0,55932.25,0
1722892.9,1722892.9,0,1722892.9,1
442460.31,442460.31,0,442460.31,1
77812.21,0.0,0,77812.21,0
146908.38,146908.38,0,146908.38,1
1143937.73,1143937.73,0,1143937.73,1
177429.18,177429.18,0,177429.18,1
28891.57,104282.0,0,28891.57,0
7605.34,48423.5,0,7605.34,0
6383.15,0.0,0,6383.15,0
116846.34,7968726.68,0,116846.34,0
162326.52,162326.52,0,162326.52,1
832811.84,832811.84,0,832811.84,1
194058.38,930229.02,0,194058.38,0
692895.24,692895.24,0,692895.24,1
12783.39,22010.0,0,12783.39,0
99034.56,242857.51,0,99034.56,0
135847.05,561.0,0,135847.05,0
199463.97,23921.81,0,199463.97,0
1760546.42,1760546.42,0,1760546.42,1
132966.87,0.0,0,132966.87,0
450060.37,450060.37,0,450060.37,1
41944.38,16281.0,0,41944.38,0
34973.18,10155.0,0,34973.18,0
134137.64,0.0,0,134137.64,0
388791.11,0.0,0,388791.11,0
1165187.89,1165187.89,0,1165187.89,1
8974.35,0.0,0,8974.35,0
1592602.27,1592602.27,0,1592602.27,1
59408.65,108409.0,0,59408.65,0
17986.39,454648.16,0,17986.39,0
373030.88,0.0,0,373030.88,0
304205.48,8160.0,0,304205.48,0
2685.28,0.0,0,2685.28,0
1001446.44,1001446.44,0,1001446.44,1
321333.54,70648.1,0,321333.54,0
5960.33,0.0,0,5960.33,0
108766.1,6255.0,0,108766.1,0
382508.02,569.0,0,382508.02,0
59780.07,325924.79,0,59780.07,0
15093.69,15093.69,0,15093.69,1
19786.78,46582.0,0,19786.78,0
99916.93,0.0,0,99916.93,0
152314.49,152314.49,0,152314.49,1
947800.32,0.0,0,947800.32,0
347893.16,347893.16,0,347893.16,1
240481.91,0.0,0,240481.91,0
31079.37,12704691.57,0,31079.37,0
6235.33,16119.0,0,6235.33,0
423660.73,423660.73,0,423660.73,1
4747.23,11890.0,0,4747.23,0
1265656.44,1265656.44,0,1265656.44,1
5666.63,209628.0,0,5666.63,0
370969.36,0.0,0,370969.36,0
138466.59,50088.0,0,138466.59,0
34869.89,0.0,0,34869.89,0
1980.23,72123.9,0,1980.23,0
39452.34,29130.0,0,39452.34,0
82447.03,5970478.73,0,82447.03,0
121221.18,3762162.99,0,121221.18,0
25107.38,82632.0,0,25107.38,0
3804.29,165565.0,0,3804.29,0
2911505.23,2911505.23,0,2911505.23,1
6614.64,86328.23,0,6614.64,0
102139.32,430.0,0,102139.32,0
324517.54,5982592.86,0,324517.54,0
25616.71,25616.71,0,25616.71,1
151927.42,0.0,0,151927.42,0
144925.91,0.0,0,144925.91,0
38088.08,77.0,0,38088.08,0
85008.09,552.0,0,85008.09,0
104171.37,104171.37,0,104171.37,1
212726.72,0.0,0,212726.72,0
1671.82,0.0,0,1671.82,0
8423.17,0.0,0,8423.17,0
349619.91,349619.91,0,349619.91,1
41489.46,0.0,0,41489.46,0
758848.47,758848.47,0,758848.47,1
34292.05,23417.0,0,34292.05,0
13226.26,0.0,0,13226.26,0
55247.48,55247.48,0,55247.48,1
2038513.48,0.0,0,2038513.48,0
234448.11,6551560.17,0,234448.11,0
288263.38,288263.38,0,288263.38,1
436442.69,943969.15,0,436442.69,0
61434.64,18288.0,0,61434.64,0
315159.67,552958.22,0,315159.67,0
35511.51,0.0,0,35511.51,0
118131.56,15106.0,0,118131.56,0
48266.8,48266.8,0,48266.8,1
137057.42,5185209.62,0,137057.42,0
296156.97,296156.97,0,296156.97,1
112585.6,0.0,0,112585.6,0
54594.03,1267924.49,0,54594.03,0
41428.9,41428.9,0,41428.9,1
88.09,15232398.7,0,88.09,0
252062.53,166597.68,0,252062.53,0
23143.11,115401.0,0,23143.11,0
143674.23,0.0,0,143674.23,0
8217.88,10741.0,0,8217.88,0
834495.09,834495.09,0,834495.09,1
20120.46,70292.0,0,20120.46,0
76042.47,1940939.01,0,76042.47,0
1031115.54,6925.0,0,1031115.54,0
24355.83,0.0,0,24355.83,0
414973.48,414973.48,0,414973.48,1
605230.88,49004.0,0,605230.88,0
106917.1,32612.0,0,106917.1,0
143325.01,420067.0,0,143325.01,0
19962.39,17521671.71,0,19962.39,0
136903.9,136903.9,0,136903.9,1
1720600.92,1720600.92,0,1720600.92,1
168715.72,0.0,0,168715.72,0
134295.01,7350.0,0,134295.01,0
954.15,105214.0,0,954.15,0
40209.53,469.0,0,40209.53,0
156948.68,4358169.76,0,156948.68,0
79152.83,0.0,0,79152.83,0
31146.06,0.0,0,31146.06,0
179920.07,615.0,0,179920.07,0
2524.85,46475.4,0,2524.85,0
2837.18,70378.78,0,2837.18,0
310323.25,10786.0,0,310323.25,0
225313.77,14533603.71,0,225313.77,0
11370.83,35808.0,0,11370.83,0
1552.27,30487.0,0,1552.27,0
195658.27,0.0,0,195658.27,0
131847.78,108700.14,0,131847.78,0
150533.39,241010.73,0,150533.39,0
18549.32,1060454.7,0,18549.32,0
118882.59,985.0,0,118882.59,0
216534.86,216534.86,0,216534.86,1
90481.48,22247.0,0,90481.48,0
19890.61,0.0,0,19890.61,0
11403.91,0.0,0,11403.91,0
110528.53,110528.53,0,110528.53,1
187524.5,56981.0,0,187524.5,0
1674146.06,1674146.06,0,1674146.06,1
365619.58,0.0,0,365619.58,0
15177.05,0.0,0,15177.05,0
436757.76,436757.76,0,436757.76,1
21175.34,62406.65,0,21175.34,0
22677.59,70984.0,0,22677.59,0
1122827.94,1122827.94,0,1122827.94,1
242896.12,242896.12,0,242896.12,1
12350.57,0.0,0,12350.57,0
325668.67,325668.67,0,325668.67,1
64787.33,8733.0,0,64787.33,0
106195.53,20723.0,0,106195.53,0
5276.36,300581.46,0,5276.36,0
63718.4,1349226.69,0,63718.4,0
204669.13,0.0,0,204669.13,0
3846781.01,3846781.01,0,3846781.01,1
31764.49,0.0,0,31764.49,0
2100951.58,2100951.58,0,2100951.58,1
95373.97,0.0,0,95373.97,0
52107.55,0.0,0,52107.55,0
28891.52,685.0,0,28891.52,0
163664.58,0.0,0,163664.58,0
136183.48,0.0,0,136183.48,0
679.64,0.0,0,679.64,0
53843.15,80940.0,0,53843.15,0
10000000.0,21975271.77,0,10000000.0,1
14305.69,11068.0,0,14305.69,0
137918.74,50585.0,0,137918.74,0
15798.1,0.0,0,15798.1,0
897875.35,897875.35,0,897875.35,1
196233.39,5329606.65,0,196233.39,0
129465.38,3674810.51,0,129465.38,0
668473.23,668473.23,0,668473.23,1
168473.25,20878.0,0,168473.25,0
196759.57,1225178.63,0,196759.57,0
174324.94,174324.94,0,174324.94,1
7034.21,136799.0,0,7034.21,0
150717.34,6133712.89,0,150717.34,0
168955.44,224120.28,0,168955.44,0
59749.28,59749.28,0,59749.28,1
1290224.84,1290224.84,0,1290224.84,1
75705.68,12505494.2,0,75705.68,0
154959.22,3847035.04,0,154959.22,0
85.2,132.0,0,85.2,0
56054.73,3737253.74,0,56054.73,0
19506.13,0.0,0,19506.13,0
7487.0,0.0,0,7487.0,0
16084.63,312246.0,0,16084.63,0
821138.21,821138.21,0,821138.21,1
19216.34,19968.0,0,19216.34,0
313936.67,313936.67,0,313936.67,1
14961.75,257223.0,0,14961.75,0
31989.97,0.0,0,31989.97,0
237395.65,100757.0,0,237395.65,0
18364.55,121.0,0,18364.55,0
330218.85,330218.85,0,330218.85,1
69912.57,69912.57,0,69912.57,1
11237.37,0.0,0,11237.37,0
100008.52,11063.0,0,100008.52,0
134986.29,0.0,0,134986.29,0
158577.43,130940.0,0,158577.43,0
70397.37,9520216.6,0,70397.37,0
1165171.47,1165171.47,0,1165171.47,1
69958.78,138677.61,0,69958.78,0
376994.47,0.0,0,376994.47,0
44450.24,3714614.87,0,44450.24,0
260408.9,260408.9,0,260408.9,1
426565.14,0.0,0,426565.14,0
32350.03,0.0,0,32350.03,0
6750.38,0.0,0,6750.38,0
347115.98,2537071.07,0,347115.98,0
24773.86,24773.86,0,24773.86,1
6490.07,0.0,0,6490.07,0
1676936.79,1676936.79,0,1676936.79,1
8312.14,0.0,0,8312.14,0
189061.61,677332.54,0,189061.61,0
7695.37,0.0,0,7695.37,0
2263.25,47412.0,0,2263.25,0
2082884.49,2082884.49,0,2082884.49,1
61041.85,161907.0,0,61041.85,0
267249.98,30616.0,0,267249.98,0
11253.49,21287.0,0,11253.49,0
13624.34,52210.0,0,13624.34,0
44293.44,64987.8,0,44293.44,0
189941.65,0.0,0,189941.65,0
166549.49,75899.0,0,166549.49,0
40623.2,70687.0,0,40623.2,0
1189986.88,1189986.88,0,1189986.88,1
3752520.6,3752520.6,0,3752520.6,1
128272.35,5093.0,0,128272.35,0
4540.35,25505.0,0,4540.35,0
117587.74,384.0,0,117587.74,0
13829.01,10003.0,0,13829.01,0
194487.81,20013.0,0,194487.81,0
786.5,0.0,0,786.5,0
65938.75,7744.0,0,65938.75,0
281023.82,281023.82,0,281023.82,1
123205.78,7404.0,0,123205.78,0
26733.78,0.0,0,26733.78,0
609400.88,609400.88,0,609400.88,1
6669495.34,6669495.34,0,6669495.34,1
409979.56,0.0,0,409979.56,0
1001599.45,100250.0,0,1001599.45,0
208079.33,60673.0,0,208079.33,0
6370726.84,6370726.84,0,6370726.84,1
29729.89,244905.83,0,29729.89,0
157.47,0.0,0,157.47,0
10963.0,0.0,0,10963.0,0
1048.63,1048.63,0,1048.63,1
339152.24,339152.24,0,339152.24,1
263534.96,10484.0,0,263534.96,0
284392.41,1294566.68,0,284392.41,0
192815.77,192815.77,0,192815.77,1
214.88,0.0,0,214.88,0
306675.37,306675.37,0,306675.37,1
580387.06,580387.06,0,580387.06,1
4598089.88,4598089.88,0,4598089.88,1
112988.36,112988.36,0,112988.36,1
230843.26,17763334.28,0,230843.26,0
201322.07,19952.0,0,201322.07,0
71216.62,71216.62,0,71216.62,1
4128853.75,4128853.75,0,4128853.75,1
135066.41,0.0,0,135066.41,0
386620.16,5257.0,0,386620.16,0
488658.66,0.0,0,488658.66,0
142314.01,108938.94,0,142314.01,0
364715.24,364715.24,0,364715.24,1
1562810.99,11220.0,0,1562810.99,0
2895954.99,2895954.99,0,2895954.99,1
3176.56,0.0,0,3176.56,0
108240.74,108240.74,0,108240.74,1
6204.71,6204.71,0,6204.71,1
36267.62,36267.62,0,36267.62,1
7201.91,20524.0,0,7201.91,0
652993.91,652993.91,0,652993.91,1
3256.26,211153.71,0,3256.26,0
95216.97,0.0,0,95216.97,0
10689.11,6136595.2,0,10689.11,0
521947.29,50852.0,0,521947.29,0
1675153.28,1675153.28,0,1675153.28,1
2136099.59,2136099.59,0,2136099.59,1
35794.8,26910.0,0,35794.8,0
504362.34,504362.34,0,504362.34,1
3351304.78,3351304.78,0,3351304.78,1
13380.81,0.0,0,13380.81,0
135100.36,135100.36,0,135100.36,1
645235.06,31062.0,0,645235.06,0
224230.16,224230.16,0,224230.16,1
457789.14,457789.14,0,457789.14,1
30674.98,30674.98,0,30674.98,1
267365.09,11412.0,0,267365.09,0
772379.36,772379.36,0,772379.36,1
461369.99,461369.99,0,461369.99,1
4578.52,128561.0,0,4578.52,0
254719.63,254719.63,0,254719.63,1
46957.42,3511.0,0,46957.42,0
39276.47,21626.0,0,39276.47,0
912117.82,912117.82,0,912117.82,1
219.92,252749.2,0,219.92,0
403293.54,0.0,0,403293.54,0
4386.81,1059.79,0,4386.81,0
93777.85,380415.0,0,93777.85,0
5694.91,0.0,0,5694.91,0
154997.8,651129.54,0,154997.8,0
9536.38,2361.0,0,9536.38,0
125917.47,0.0,0,125917.47,0
20096.7,0.0,0,20096.7,0
202868.38,81869.0,0,202868.38,0
8967.09,48861.0,0,8967.09,0
15261.9,12896.0,0,15261.9,0
53676.11,7706688.09,0,53676.11,0
4939.52,0.0,0,4939.52,0
33613.11,33613.11,0,33613.11,1
256106.82,23743.0,0,256106.82,0
129570.55,20090.0,0,129570.55,0
10749.83,0.0,0,10749.83,0
7368.19,0.0,0,7368.19,0
315646.23,0.0,0,315646.23,0
76969.17,206142.0,0,76969.17,0
266258.3,16851.0,0,266258.3,0
19414.1,23909.71,0,19414.1,0
432958.83,432958.83,0,432958.83,1
12308.97,77020.0,0,12308.97,0
256254.98,21432.0,0,256254.98,0
13902.99,65313.0,0,13902.99,0
67128.63,4092135.91,0,67128.63,0
2103.7,15200.0,0,2103.7,0
339714.41,169871.0,0,339714.41,0
17784.4,69362.0,0,17784.4,0
19952.89,19952.89,0,19952.89,1
194509.19,16660.0,0,194509.19,0
536433.5,536433.5,0,536433.5,1
227668.22,227668.22,0,227668.22,1
161896.85,0.0,0,161896.85,0
150462.15,5038984.76,0,150462.15,0
162192.78,162192.78,0,162192.78,1
334645.69,17047.0,0,334645.69,0
4177467.46,4177467.46,0,4177467.46,1
916644.03,916644.03,0,916644.03,1
129531.37,701046.28,0,129531.37,0
1648.67,106008.08,0,1648.67,0
42454.91,0.0,0,42454.91,0
29395.09,9002.0,0,29395.09,0
916.6,367777.45,0,916.6,0
32097.95,295785.0,0,32097.95,0
2739869.62,2739869.62,0,2739869.62,1
14852.42,0.0,0,14852.42,0
70239.81,70239.81,0,70239.81,1
47437.68,15426.0,0,47437.68,0
5975.86,0.0,0,5975.86,0
1688761.08,1688761.08,0,1688761.08,1
94086.13,20847554.78,0,94086.13,0
66928.67,486.0,0,66928.67,0
19180.99,0.0,0,19180.99,0
10318.19,954.0,0,10318.19,0
320054.97,0.0,0,320054.97,0
131050.76,131050.76,0,131050.76,1
6779.01,0.0,0,6779.01,0
2085274.39,2085274.39,0,2085274.39,1
189841.06,9355091.07,0,189841.06,0
20039.45,317770.0,0,20039.45,0
18135.44,9947.0,0,18135.44,0
35270.85,50312.0,0,35270.85,0
42848.61,51665.0,0,42848.61,0
366074.62,0.0,0,366074.62,0
4130.16,0.0,0,4130.16,0
10870.48,258.0,0,10870.48,0
140905.72,0.0,0,140905.72,0
32744.89,0.0,0,32744.89,0
326052.83,326052.83,0,326052.83,1
5770.96,0.0,0,5770.96,0
